DateID,LabID,OthLabID,Problems,CRA,Error,DC13,Material,Species,SiteID,SiteName,SiteContext,SiteType,Longitude,Latitude,LocQual,Source,Comments,,,,,
3782,Rome-1318,,,3665,60,,charcoal,,10176,"Giardino Romano, Roma",,,12.4848,41.892,A,Van Rossenberg 2012,,,,,,
3783,Rome-1347,,,3675,60,,wood,,25967,"Acerra, Spiniello",,settlement,14.3897,40.9424,A,Alessandri 2019,,,,,,
3784,Rome-1775,,,3660,45,,tree trunk (charred),,25968,Sarno Foce,hut 1,settlement,14.59,40.8308,A,Alessandri 2019,,,,,,
3785,Rome-1776,,,3615,45,,tree trunk (charred),,25968,Sarno Foce,hut 1,settlement,14.59,40.8308,A,Alessandri 2019,,,,,,
3786,Rome-1828,,,1900,50,,charcoal,Quercus,12130,"Privernum - Domus della Soglia Nilotica, Latina",From charred basket found in the filling of the garden.,settlement,13.1956,41.4898,B,Sadori et al. 2010 ,,,,,,
3787,Rome-185,,,4390,70,,,,10473,Conelle di Arcevia,,settlement,12.9403,43.5003,A,Skeates 1994,,,,,,
3788,Rome-186,,,4310,70,,bone,animal,10473,Conelle di Arcevia,,settlement,12.9403,43.5003,A,Skeates 1996 ,,,,,,
3789,Rome-187,,,4320,70,,bone,animal,10473,Conelle di Arcevia,"ditch, phase D",settlement,12.9403,43.5003,A,Skeates 1996 ,,,,,,
3790,Rome-188,,,4500,75,,bone,animal,10473,Conelle di Arcevia,,settlement,12.9403,43.5003,A,Skeates 1994,,,,,,
3791,Rome-189,,,4420,70,,bone,animal,10473,Conelle di Arcevia,,settlement,12.9403,43.5003,A,Skeates 1994,,,,,,
3792,Rome-190,,,4390,70,,bone,animal,10473,Conelle di Arcevia,,settlement,12.9403,43.5003,A,Skeates 1994,,,,,,
3793,Rome-191,,,4550,70,,bone,,10473,Conelle di Arcevia,"ditch, phase D",settlement,12.9403,43.5003,A,Skeates 1996 Papers of the British School at Rome 64:273--282 (doi:10.1017/S0068246200010412),,,,,,
3794,Rome-192,,,4500,70,,,,10473,Conelle di Arcevia,,settlement,12.9403,43.5003,A,Skeates 1996 Papers of the British School at Rome 64:273--282 (doi:10.1017/S0068246200010412),,,,,,
3795,Rome-1929,,,3415,50,,,,6740,"Mursia, Isola di Pantelleria",US598,settlement,11.9281,36.8136,A,Cattani 2015,,,,,,
3796,Rome-193,,,4620,75,,,,10473,Conelle di Arcevia,"ditch, phase D",settlement,12.9403,43.5003,A,Skeates 1996 Papers of the British School at Rome 64:273--282 (doi:10.1017/S0068246200010412),,,,,,
3797,Rome-1930,,,3375,40,,,,6740,"Mursia, Isola di Pantelleria",US410,settlement,11.9281,36.8136,A,Cattani 2015,,,,,,
3798,Rome-1933,,,3355,50,,,,6740,"Mursia, Isola di Pantelleria",US515,settlement,11.9281,36.8136,A,Cattani 2015,,,,,,
3799,Rome-1934,,,3250,50,,,,6740,"Mursia, Isola di Pantelleria",US509,settlement,11.9281,36.8136,A,Cattani 2015,,,,,,
3800,Rome-1937,,,3200,40,,,,6740,"Mursia, Isola di Pantelleria",,settlement,11.9281,36.8136,A,Cattani 2015,,,,,,
3801,Rome-1938,,,3305,45,,,,6740,"Mursia, Isola di Pantelleria",US515,settlement,11.9281,36.8136,A,Cattani 2015,,,,,,
3802,Rome-194,,,4490,70,,bone,,10473,Conelle di Arcevia,"ditch, phase D",settlement,12.9403,43.5003,A,Skeates 1996 Papers of the British School at Rome 64:273--282 (doi:10.1017/S0068246200010412),,,,,,
3803,Rome-1941,,,3215,40,,,,6740,"Mursia, Isola di Pantelleria",US515,settlement,11.9281,36.8136,A,Cattani 2015,,,,,,
3804,Rome-1943,,,3295,45,,,,6740,"Mursia, Isola di Pantelleria",US22,settlement,11.9281,36.8136,A,Cattani 2015,,,,,,
3805,Rome-1944,,,3235,45,,,,6740,"Mursia, Isola di Pantelleria",US478,settlement,11.9281,36.8136,A,Cattani 2015,,,,,,
3806,Rome-195,,,4490,70,,bone,,10473,Conelle di Arcevia,"ditch, phase D",settlement,12.9403,43.5003,A,Skeates 1996 Papers of the British School at Rome 64:273--282 (doi:10.1017/S0068246200010412),,,,,,
3807,Rome-196,,,4550,70,,bone,animal,10473,Conelle di Arcevia,,settlement,12.9403,43.5003,A,Skeates 1994,,,,,,
3808,Rome-2050,,,3540,40,,charcoal,,18665,Case Bastione,"Hut 2, occupation",settlement,14.226189,37.611734,A,Jung and Weninger 2015; Hinz et al. 2012,,,,,,
3809,Rome-2051,,,3585,40,,charcoal,,18665,Case Bastione,"Hut 1, Phase 4?",settlement,14.226189,37.611734,A,Jung and Weninger 2015; Hinz et al. 2012,,,,,,
3810,Rome-2052,,,3505,40,,charcoal,,18665,Case Bastione,,settlement,14.226189,37.611734,A,Giannitrapani 2012,,,,,,
3811,Rome-2053,,,3445,40,,charcoal,,18665,Case Bastione,,settlement,14.226189,37.611734,A,Giannitrapani 2012,,,,,,
3812,Rome-2054,,,3830,40,,charcoal,,18665,Case Bastione,,settlement,14.226189,37.611734,A,Giannitrapani et al. 2017,,,,,,
3813,Rome-2055,,,3645,35,,bone,animal,18665,Case Bastione,"Hut 1, Phase 4b (collapse)",settlement,14.226189,37.611734,A,Jung and Weninger 2015; Hinz et al. 2012,,,,,,
3814,Rome-2056,,,3530,40,,bone,animal,18665,Case Bastione,"Hut 2, occupation",settlement,14.226189,37.611734,A,Jung and Weninger 2015; Hinz et al. 2012,,,,,,
3815,Rome-2057,,,3610,40,,charcoal,,18665,Case Bastione,below floor of Hut 2,settlement,14.226189,37.611734,A,Jung and Weninger 2015; Hinz et al. 2012,,,,,,
3816,Rome-2058,,,3780,40,,bone,animal,18665,Case Bastione,,settlement,14.226189,37.611734,A,Jung and Weninger 2015; Hinz et al. 2012,,,,,,
3817,Rome-2059,,,3650,40,,bone,animal,18665,Case Bastione," Hut 1, Phase 4?",settlement,14.226189,37.611734,A,Jung and Weninger 2015; Hinz et al. 2012,,,,,,
3818,Rome-2060,,,3550,40,,charcoal,,18665,Case Bastione,"Hut 2, occupation",settlement,14.226189,37.611734,A,Jung and Weninger 2015; Hinz et al. 2012,,,,,,
3819,Rome-2061,,,3600,40,,charcoal,,18665,Case Bastione,,settlement,14.226189,37.611734,A,Giannitrapani et al. 2017,,,,,,
3820,Rome-216,,,4400,80,,charcoal,,25841,Castel Baronia,grave,cemetery,15.1897,41.0483,A,Skeates and Whitehouse 1996,,,,,,
3821,Rome-2259,,,4805,45,,,,25835,Camaro,,settlement,15.5355,38.1865,A,Martinelli et al. 2014,,,,,,
3822,Rome-247,,,6210,80,,charcoal,,16614,"Il Muraccio, Pieve Fosciana","Sounding M, square L3, US 13",,10.4167,44.1333,D,Skeates and Whitehouse 1997,,,,,,
3823,Rome-2569,,,6498,57,,wood,,10832,"La Marmotta, Anguillara Sabazia","Structure 2, level 1",settlement,12.2829,42.098,B,Anzidei and Carboni 2020,,,,,,
3824,Rome-290,,,5690,100,,,,10874,"Stretto, Partanna",,,13.36,38.12,B,Shennan and Steele 2000,,,,,,
3825,Rome-291,,,6630,120,,,,10874,"Stretto, Partanna",,,13.36,38.12,B,Shennan and Steele 2000,,,,,,
3826,Rome-292,,,6260,110,,,,10874,"Stretto, Partanna",,,13.36,38.12,B,Shennan and Steele 2000,,,,,,
3827,Rome-2978,,,6189,43,,wood,Quercus,10832,"La Marmotta, Anguillara Sabazia",,settlement,12.2829,42.098,B,Anzidei and Carboni 2020,,,,,,
3828,Rome-2979,,,6437,60,,wood,Quercus,10832,"La Marmotta, Anguillara Sabazia",,settlement,12.2829,42.098,B,Anzidei and Carboni 2020,,,,,,
3829,Rome-321,,,5550,80,,charcoal,,10876,Santa Anna III,,,17.612,40.4924,A,Skeates and Whitehouse 1996,,,,,,
3830,Rome-322,,,6780,90,,charcoal,,10876,Santa Anna III,,,17.612,40.4924,A,Skeates and Whitehouse 1996,,,,,,
3831,Rome-3327,,,6494,49,,wood,,10832,"La Marmotta, Anguillara Sabazia","Structure 6, upper level 1",settlement,12.2829,42.098,B,Anzidei and Carboni 2020,,,,,,
3832,Rome-3331,,,6622,64,,wood,,10832,"La Marmotta, Anguillara Sabazia",Structure 6,settlement,12.2829,42.098,B,Anzidei and Carboni 2020,,,,,,
3833,Rome-3338,,,6487,64,,wood,,10832,"La Marmotta, Anguillara Sabazia","Structure 5, level 1",settlement,12.2829,42.098,B,Anzidei and Carboni 2020,,,,,,
3834,Rome-338,,,2880,60,,bone,Homo Sapiens,11763,Coppa Nevigata,,settlement,15.8338,41.5581,A,Skeates and Whitehouse 1996,,,,,,
3835,Rome-339,,,3200,60,,bone,,11763,Coppa Nevigata,,settlement,15.8338,41.5581,A,Alberti 2013,,,,,,
3836,Rome-340,,,3080,65,,bone,,11763,Coppa Nevigata,,settlement,15.8338,41.5581,A,Alberti 2013,,,,,,
3837,Rome-341,,,3020,60,,bone,,11763,Coppa Nevigata,,settlement,15.8338,41.5581,A,Alberti 2013,,,,,,
3838,Rome-342,,,3260,70,,bone,,11763,Coppa Nevigata,,settlement,15.8338,41.5581,A,Alberti 2013,,,,,,
3839,Rome-343,,,3100,65,,bone,,11763,Coppa Nevigata,,settlement,15.8338,41.5581,A,Alberti 2013,,,,,,
3840,Rome-344,,,3265,65,,bone,,11763,Coppa Nevigata,,settlement,15.8338,41.5581,A,Alberti 2013,,,,,,
3841,Rome-3557,,,6627,34,,wood,,10832,"La Marmotta, Anguillara Sabazia","Structures 4-8, upper levels",settlement,12.2829,42.098,B,Anzidei and Carboni 2020,,,,,,
3842,Rome-3558,,,6852,28,,charcoal,,10832,"La Marmotta, Anguillara Sabazia",Structre 11,settlement,12.2829,42.098,B,Anzidei and Carboni 2020,,,,,,
3843,Rome-3563,,,6414,40,,wood,Quercus,10832,"La Marmotta, Anguillara Sabazia","Structure 11, upper level 2",settlement,12.2829,42.098,B,Anzidei and Carboni 2020,,,,,,
3844,Rome-3572,,,6874,37,,charcoal,,10832,"La Marmotta, Anguillara Sabazia",Structre 11,settlement,12.2829,42.098,B,Anzidei and Carboni 2020,,,,,,
3845,Rome-3573,,,6594,61,,wood,,10832,"La Marmotta, Anguillara Sabazia","Structrure 3, level 2",settlement,12.2829,42.098,B,Anzidei and Carboni 2020,,,,,,
3846,Rome-394,,,6620,80,,charcoal,,10851,Lama Lite,"Square G19, spit 6",,10.4104,44.2614,B,Skeates and Whitehouse 1997,,,,,,
3847,Rome-395,,,8080,90,,charcoal,,16407,"Piazzana, Coreglia",Square 43 spit 3D,settlement,10.5612,44.1098,A,Skeates and Whitehouse 1997,,,,,,
3848,Rome-396,,,8450,90,,charcoal,,16407,"Piazzana, Coreglia","Square 43, spit 3E",settlement,10.5612,44.1098,A,Skeates and Whitehouse 1997,,,,,,
3849,Rome-397,,,8890,90,,charcoal,,16407,"Piazzana, Coreglia","Squares 33/43, spit 3F",settlement,10.5612,44.1098,A,Skeates and Whitehouse 1997,,,,,,
3850,Rome-398,,,8780,90,,charcoal,,16407,"Piazzana, Coreglia",Squares 33/43 spit 3G,settlement,10.5612,44.1098,A,Skeates and Whitehouse 1997,,,,,,
3851,Rome-399,,,8990,90,,charcoal,,16407,"Piazzana, Coreglia","Square 44, spit 31",settlement,10.5612,44.1098,A,Skeates and Whitehouse 1997,,,,,,
3852,Rome-400,,,7330,85,,charcoal,,16407,"Piazzana, Coreglia",Square 34 spit 3A1,settlement,10.5612,44.1098,A,Skeates and Whitehouse 1997,,,,,,
3853,Rome-427,,,6210,60,,charcoal,,10928,"Muraccio, Pieve Fosciana",US 13,settlement   ,10.4167,44.1333,B,Skeates and Whitehouse 1997; Pearce 2013a,,,,,,
3854,Rome-429,,,4755,75,,,,10074,Grotta del Cavallo,,cave,17.9604,40.1552,B,Skeates 1994,,,,,,
3855,Rome-430,,,4925,80,,,,10074,Grotta del Cavallo,,cave,17.9604,40.1552,B,Skeates 1994,,,,,,
3856,Rome-431,,,5990,80,,,,10074,Grotta del Cavallo,,cave,17.9604,40.1552,B,Shennan and Steele 2000,,,,,,
3857,Rome-432,,,6200,80,,,,10074,Grotta del Cavallo,,cave,17.9604,40.1552,B,Skeates 1994,,,,,,
3858,Rome-439,,,3000,70,,charcoal,,16650,Trasacco,"Square fg3, spit 2",,13.5355,41.958,B,Skeates and Whitehouse 1997,,,,,,
3859,Rome-440,,,2920,70,,charcoal,,16650,Trasacco,"Square a9, spit 2",,13.5355,41.958,B,Skeates and Whitehouse 1997,,,,,,
3860,Rome-442,,,3080,60,,wood,,16650,Trasacco,"Square f17, pit 2",,13.5355,41.958,B,Skeates and Whitehouse 1997,,,,,,
3861,Rome-444,,,3120,60,,wood,,16650,Trasacco,"Square S13, pit 1",,13.5355,41.958,B,Skeates and Whitehouse 1997,,,,,,
3862,Rome-445,,,7420,90,,,,10929,Latronico 3,,cave,16.323,40.2545,B,Manen and Sabatier 2003,,,,,,
3863,Rome-446,,,7620,90,,,,10929,Latronico 3,,cave,16.323,40.2545,B,Manen and Sabatier 2003,,,,,,
3864,Rome-447,,,7400,90,,,,10929,Latronico 3,,cave,16.323,40.2545,B,Manen and Sabatier 2003,,,,,,
3865,Rome-448,,,7570,90,,,,10929,Latronico 3,,cave,16.323,40.2545,B,Manen and Sabatier 2003,,,,,,
3866,Rome-449,,,7800,90,,,,10929,Latronico 3,,cave,16.323,40.2545,B,Manen and Sabatier 2003,,,,,,
3867,Rome-450,,,7045,80,,charcoal,,10929,Latronico 3,spit 57,cave,16.323,40.2545,B,Skeates and Whitehouse 1997,,,,,,
3868,Rome-451,,,7160,80,,charcoal,,10929,Latronico 3,spit 54,cave,16.323,40.2545,B,Skeates and Whitehouse 1997,,,,,,
3869,Rome-452,,,6970,90,,charcoal,,10929,Latronico 3,,cave,16.323,40.2545,B,Grifoni Cremonesi and Radi 2014,,,,,,
3870,Rome-453,,,8024,100,,charcoal,,10929,Latronico 3,,cave,16.323,40.2545,B,Grifoni Cremonesi and Radi 2014,,,,,,
3871,Rome-468,,,6575,80,,charcoal,,5698,"Colle Santo Stefano, Ortucchio",,settlement,13.6,41.9,B,Fabbri et al. 2011; Pearce 2013a,,,,,,
3872,Rome-546,,,5660,70,,charcoal,,16638,Aia di Cappitella Carife,"structure 4, us 03",settlement,15.2076,41.0248,A,Skeates and Whitehouse 1997,,,,,,
3873,Rome-547,,,5785,70,,charcoal,,16638,Aia di Cappitella Carife,"sturcture 4, us 03",settlement,15.2076,41.0248,A,Skeates and Whitehouse 1997,,,,,,
3874,Rome-548,,,6680,80,,charcoal,,10870,"Piano di Cerreto, Piano di sotto, Pieve Fosciana",US 2b,settlement,11.1833,45.6167,B,Skeates and Whitehouse 1997; Pearce 2013a,,,,,,
3875,Rome-549,,,7230,75,,charcoal,,1498,"Grotta Continenza, Trasacco","pit 22, large hearth",cave,13.5355,41.958,B,Skeates and Whitehouse 1997; Pearce 2013a,,,,,,
3876,Rome-550,,,7150,90,,charcoal,,1498,"Grotta Continenza, Trasacco","pit 22, large hearth",cave,13.5355,41.958,B,Skeates and Whitehouse 1997; Pearce 2013a,,,,,,
3877,Rome-551,,,7570,75,,charcoal,,1498,"Grotta Continenza, Trasacco","pit 23, large hearth",cave,13.5355,41.958,B,Grifoni Cremonesi et al. 2002; Pearce 2013a,,,,,,
3878,Rome-552,,,9490,100,,charcoal,,1498,"Grotta Continenza, Trasacco",pit 25,cave,13.5355,41.958,B,Grifoni Cremonesi 2003; Pearce 2013a,,,,,,
3879,Rome-553,,,9100,100,,charcoal,,1498,"Grotta Continenza, Trasacco",pit 26,cave,13.5355,41.958,B,Grifoni Cremonesi 2003; Pearce 2013a,,,,,,
3880,Rome-554,,,9330,100,,,,1498,"Grotta Continenza, Trasacco",pit 27,cave,13.5355,41.958,B,Skeates and Whitehouse 1997; Pearce 2013a,,,,,,
3881,Rome-555,,,9650,100,,charcoal,,1498,"Grotta Continenza, Trasacco",pit 26,cave,13.5355,41.958,B,Martini and Tozzi 1996;Hinz et al. 2012; Skeates and Whitehouse 1997; Pearce 2013a,,,,,,
3882,Rome-556,,,9680,100,,charcoal,,1498,"Grotta Continenza, Trasacco",pit 28,cave,13.5355,41.958,B,Martini and Tozzi 1996;Hinz et al. 2012; Skeates and Whitehouse 1997; Pearce 2013a,,,,,,
3883,Rome-557,,,10280,100,,charcoal,,1498,"Grotta Continenza, Trasacco",pit 32,cave,13.5355,41.958,B,Skeates and Whitehouse 1997; Pearce 2013a,,,,,,
3884,Rome-558,,,10230,100,,charcoal,,1498,"Grotta Continenza, Trasacco",pit 34,cave,13.5355,41.958,B,Martini and Tozzi 1996; Skeates and Whitehouse 1997; Grifoni Cremonesi 2003; Pearce 2013a,,,,,,
3885,Rome-600,,,5555,75,,charcoal,,1587,Villandro - Fondo Plunacker,Hut,settlement,11.5409,46.6317,B,Pearce 2013a,,,,,,
3886,Rome-601,,,4660,70,,charcoal,,1587,Villandro - Fondo Plunacker,,settlement,11.5409,46.6317,B,Skeates 1993,,,,,,
3887,Rome-621,,,5190,70,,charcoal,,16638,Aia di Cappitella Carife,"structure c/4, us 0140",settlement,15.2076,41.0248,A,Skeates and Whitehouse 1997,,,,,,
3888,Rome-622,,,5850,70,,charcoal,,16638,Aia di Cappitella Carife,"structure c/3, us 0140",settlement,15.2076,41.0248,A,Skeates and Whitehouse 1997,,,,,,
3889,Rome-623,,,5700,70,,charcoal,,16638,Aia di Cappitella Carife,"structure b/5, us 0120",settlement,15.2076,41.0248,A,Skeates and Whitehouse 1997,,,,,,
3890,Rome-624,,,5635,70,,charcoal,,16638,Aia di Cappitella Carife,"structure b/7, us 0120",settlement,15.2076,41.0248,A,Skeates and Whitehouse 1997,,,,,,
3891,Rome-625,,,5800,70,,charcoal,,16638,Aia di Cappitella Carife,"structure a/2, us 0130",settlement,15.2076,41.0248,A,Skeates and Whitehouse 1997,,,,,,
3892,Rome-626,,,5895,70,,charcoal,,16638,Aia di Cappitella Carife,"structure a/6, us 0130",settlement,15.2076,41.0248,A,Skeates and Whitehouse 1997,,,,,,
3893,Rome-743,,,3505,60,,,,10930,Riparo delle Felci di Candalla,SU 5 (BA),,10.3174,43.9603,B,Capuzzo et al. 2014,,,,,,
3894,Rome-775,,,4535,65,,charcoal,,16412,Le Coste Pescina,"sector D, spit 3, Eneolithic level",settlement,13.6589,42.0264,D,Skeates and Whitehouse 1997,,,,,,
3895,Rome-864,,,3230,55,,wood,,1614,Ortucchio,,settlement,13.6467,41.9561,A,Skeates and Whitehouse 1997,,,,,,
3896,Rome-865,,,2930,55,,wood,,15989,Paludi Celano,,,13.5145,42.0527,A,Skeates and Whitehouse 1997,,,,,,
3897,Rome-866,,,2950,55,,wood,,15989,Paludi Celano,,,13.5145,42.0527,A,Skeates and Whitehouse 1997,,,,,,
3898,Rome-910,,,2375,50,,charcoal,,18689,"Ulten, St. Walburg",,,11.0052,46.5497,B,Heiss et al. 2008; Hinz et al. 2012,,,,,,
3899,Rome-941,,,6160,65,,charcoal,,10928,"Muraccio, Pieve Fosciana",US 13,settlement   ,10.4167,44.1333,B,Skeates and Whitehouse 1997; Pearce 2013a,,,,,,
3900,Rome-952,,,4585,60,,bone,,10473,Conelle di Arcevia,,settlement,12.9403,43.5003,A,Calderoni and Cazzella 1999,,,,,,
3901,Rome-953,,,4555,60,,bone,,10473,Conelle di Arcevia,,settlement,12.9403,43.5003,A,Calderoni and Cazzella 1999,,,,,,
3902,Rome-954,,,4955,80,,bone,,10473,Conelle di Arcevia,,settlement,12.9403,43.5003,A,Calderoni and Cazzella 1999,,,,,,
3903,Rome-966,,,4620,60,,,,25835,Camaro,,settlement,15.5355,38.1865,A,Martinelli et al. 2014,,,,,,
3904,Rome-967,,,4490,60,,,,25835,Camaro,,settlement,15.5355,38.1865,A,Martinelli et al. 2014,,,,,,
3905,Rome-968,,,4380,65,,,,25835,Camaro,,settlement,15.5355,38.1865,A,Martinelli et al. 2014,,,,,,
3906,Rome-969,,,5020,65,,,,25835,Camaro,,settlement,15.5355,38.1865,A,Martinelli et al. 2014,,,,,,
3907,Rome-970,,,4860,60,,,,25835,Camaro,,settlement,15.5355,38.1865,A,Martinelli et al. 2014,,,,,,
3908,Rome-971,,,5200,60,,,,25835,Camaro,,settlement,15.5355,38.1865,A,Martinelli et al. 2014,,,,,,
3909,Rome-972,,,5130,65,,,,25835,Camaro,,settlement,15.5355,38.1865,A,Martinelli et al. 2014,,,,,,
3910,Rome/CNR-SR01,,,3569,45,,bone,bos,31068,Siracusa Piazza Duomo well,,,15.29315,37.0594,A,Crispino & Chilardi 2018,,,,,,
3911,RT-849B,,,1870,110,,,,16677,Tharros,"Area C, 2.8m bsl",,8.4397,39.8733,B,Tykot 1994,,,,,,
3912,RT-849C,,,1640,130,,,,16677,Tharros,"Area C, 2.8m bsl",,8.4397,39.8733,B,Tykot 1994,,,,,,
3913,SC-95,,,4410,80,,charcoal,,31069,"Bologna, Trilogia Navile",,,11.33712043,44.51173946,B,Steffè et al 2017,,,,,,
3914,SC-99I43,,,6679,54,,charcoal,,16046,Serra Cicora,,settlement,18.0167,40.1667,B,Calcagnile et al. 2004,,,,,,
3915,St-,,NoLabID,3800,100,,charcoal,,13084,Grotta Sisaia,,cave,9.4958,40.2479,A,Rubinos  and Ruiz-Gálvez 2003,,,,,,
3916,St-1147,,,3075,70,,charcoal,,16899,"Tre Erici, Luni",E slope where a settlement from initial part of Iron Age was found,settlement,11.9398,42.2267,A,Skeates 1994,,,,,,
3917,St-1339,,,2695,70,,charcoal,,6746,Morgantina,"layer 6B; posts of oval hut; Morgantina 1, Area III, Tr 29, Str 6B",settlement,14.4794,37.4308,A,Skeates 1994,,,,,,
3918,St-1340,,,2865,80,,charcoal,,16899,"Tre Erici, Luni",hearth in retangular hut with wattle-and-daub walls on stone foundation,settlement,11.9398,42.2267,A,Skeates 1994,,,,,,
3919,St-1341,,,2775,100,,charcoal,,16899,"Tre Erici, Luni","hearth in hut with floor of hard stamped clay, layer 6",settlement,11.9398,42.2267,A,Skeates 1994,,,,,,
3920,St-1343,,,3800,80,,charcoal,,11020,"Luni sul Mignone, Tre Erici","layer 8, hut IV; hearth in hut with floor of tuff stones covered with clay; Luni 6, Tre Erici, Tr 1, Str 8",settlement,11.9398,42.2267,A,Skeates 1996 ,,,,,,
3921,St-1344,,,5395,80,,,,11020,"Luni sul Mignone, Tre Erici",,settlement,11.9398,42.2267,A,Malone et al. 1992,,,,,,
3922,St-1345,,,3195,75,,bone,,11020,"Luni sul Mignone, Tre Erici","in house; Luni 8, Apeninne houses, Tr 16, B Str 8",settlement,11.9398,42.2267,A,Skeates 1994,,,,,,
3923,St-1346,,,2785,70,,charcoal,,11020,"Luni sul Mignone, Tre Erici","burned roof of a building; Luni 9, Str 9",settlement,11.9398,42.2267,A,Skeates 1994,,,,,,
3924,St-2042,,,3955,200,,bone,Homo Sapiens,11020,"Luni sul Mignone, Tre Erici","layer 8, hut IV",settlement,11.9398,42.2267,A,Skeates 1996 ,,,,,,
3925,St-2043,,,4025,100,,bone,Bos taurus,11020,"Luni sul Mignone, Tre Erici",,settlement,11.9398,42.2267,A,Skeates 1996 ,,,,,,
3926,St-2044,,,3005,75,,bone,Bos taurus,11020,"Luni sul Mignone, Tre Erici",,settlement,11.9398,42.2267,A,Skeates 1994,,,,,,
3927,St-2045,,,3120,75,,bone,,11020,"Luni sul Mignone, Tre Erici",,settlement,11.9398,42.2267,A,Skeates 1994,,,,,,
3928,St-2047,,,2945,80,,bone,Bos taurus,11020,"Luni sul Mignone, Tre Erici",,settlement,11.9398,42.2267,A,Skeates 1994,,,,,,
3929,St-2395,,,2990,100,,,,16859,Narce,,,12.4142,42.2892,A,Stoddart and Malone 1994,,,,,,
3930,St-2396,,,2910,105,,charcoal,,16859,Narce,,,12.4142,42.2892,A,Stoddart and Malone 1994,,,,,,
3931,St-2397,,,3005,100,,,,16859,Narce,,,12.4142,42.2892,A,Stoddart and Malone 1994,,,,,,
3932,St-2471,,,2810,100,,charcoal,,6746,Morgantina,layer 4,settlement,14.4794,37.4308,A,Skeates 1994,,,,,,
3933,St-2472,,,2865,100,,charcoal,,6746,Morgantina,layer 4,settlement,14.4794,37.4308,A,Skeates 1994,,,,,,
3934,St-2473,,,2785,100,,charcoal,,6746,Morgantina,layer 4,settlement,14.4794,37.4308,A,Skeates 1994,,,,,,
3935,St-2474,,,2750,100,,charcoal,,6746,Morgantina,layer 4,settlement,14.4794,37.4308,A,Skeates 1994,,,,,,
3936,St-2479,,,3100,130,,charcoal,,6746,Morgantina,layer 4,settlement,14.4794,37.4308,A,Skeates 1994,,,,,,
3937,St-2493,,,2685,100,,charcoal,,6746,Morgantina,layer 4,settlement,14.4794,37.4308,A,Skeates 1994,,,,,,
3938,St-2505,,,2560,100,,charcoal,,6746,Morgantina,layer 7,settlement,14.4794,37.4308,A,Skeates 1994,,,,,,
3939,St-2506,,,3170,100,,charcoal,,6746,Morgantina,layer 6,settlement,14.4794,37.4308,A,Skeates 1994,,,,,,
3940,St-2507,,,2785,100,,charcoal,,6746,Morgantina,layer 5G,settlement,14.4794,37.4308,A,Skeates 1994,,,,,,
3941,St-315,,,2525,75,,charcoal,,11021,Forum Romanum,,settlement,12.4858,41.8923,B,Müller et al. 1999; Hinz et al. 2012,,,,,,
3942,St-3620,,,4320,120,,bone,Homo Sapiens,16623,"S. Antonio, Buccino",grave,cemetery   ,15.38,40.6327,A,Skeates and Whitehouse 1997-98,,,,,,
3943,St-3627,,,4530,100,,bone,Homo Sapiens,16623,"S. Antonio, Buccino",grave,cemetery   ,15.38,40.6327,A,Skeates and Whitehouse 1997-98,,,,,,
3944,St-3628,,,4025,100,,bone,Homo Sapiens,16623,"S. Antonio, Buccino",grave,cemetery   ,15.38,40.6327,A,Skeates and Whitehouse 1997-98,,,,,,
3945,St-3631,,,3920,360,,bone,Homo Sapiens,16623,"S. Antonio, Buccino",grave,cemetery   ,15.38,40.6327,A,Skeates and Whitehouse 1997-98,,,,,,
3946,St-3632,,,4105,120,,bone,Homo Sapiens,16623,"S. Antonio, Buccino",grave,cemetery   ,15.38,40.6327,A,Skeates and Whitehouse 1997-98,,,,,,
3947,St-3633,,,2980,105,,bone,Homo Sapiens,16623,"S. Antonio, Buccino",grave,cemetery   ,15.38,40.6327,A,Skeates and Whitehouse 1997-98,,,,,,
3948,St-3634,,,4010,100,,bone,Homo Sapiens,16623,"S. Antonio, Buccino",grave,cemetery   ,15.38,40.6327,A,Skeates and Whitehouse 1997-98,,,,,,
3949,SUERC- 77406,,,6594,23,,bone,Homo sapiens,31070,Fonteviva,,burial,15.52056842,41.49156249,C,Parkinson & McLaughlin 2020,,,,,,
3950,SUERC- 77407,,,6570,23,,bone,Homo sapiens,31070,Fonteviva,,burial,15.52056842,41.49156249,C,Parkinson & McLaughlin 2020,,,,,,
3951,SUERC-38110,,,2865,35,,bone,Homo sapiens,31071,Aseddazu,,cave,9.145748,39.5119764,A,Skeates et al 2013,,,,,,
3952,SUERC-38111,,,3555,35,,bone,Homo sapiens,31056,Riparo sotto roccia Su Cannisoni,,cave,9.15,39.15,A,Skeates et al 2013,,,,,,
3953,SUERC-38112,,,4750,35,,bone,Sheep,31057,Grutta de is Janas,,cave,9.154334,39.51272,A,Skeates et al 2013,,,,,,
3954,SUERC-38113,,,3115,35,,bone,Sheep/goat,31057,Grutta de is Janas,,cave,9.154334,39.51272,A,Skeates et al 2013,,,,,,
3955,SUERC-39136,,,4830,30,,bone,Cow,31057,Grutta de is Janas,,cave,9.154334,39.51272,A,Skeates et al 2013,,,,,,
3956,SUERC-39137,,,3105,30,,bone,Sheep/goat,31057,Grutta de is Janas,,cave,9.154334,39.51272,A,Skeates et al 2013,,,,,,
